650011999
8085812
9423223
9395540
716079116
9424257
650105461
650148620
718949852
7288834
8088307
709479060
600004068
7304383
716968128
600238934
707312730
8684650
5391383
8684651
8684652
600004278
715729962
600012528
714609284
600044400
601781454
718972387
717742292
711020423
718985037
711006233
7703465
7703466
712067785
700254929
700345769
700521657
714493323
704676782
718619226
713498605
712979371
700840903
700849866
701514635
701903993
704667134
713444374
702286759
704509166
702868455
703142080
701630738
717117117
703356180
702460025
703615791
703837264
703618539
704746054
704268681
650283298
708189294
703718103
651012850
714865624
710167384
703739810
703755195
715201281
702720405
720899506
9103010
9103074
2024802
9103535
9103537
2035192
712063953
700173750
718506383
8154930
9470262
200369592
650161771
707641930
8241224
700279576
719018008
2184438
8241225
700183418
700152288
717905430
700188052
650228039
716849957
700188054
716834854
713509313
6340674
700188057
6340675
6363544
718586263
718363197
6396575
709282758
200281672
707543490
711997344
712132359
726039509
711204645
8245927
6409771
6409772
6409773
6409774
650186696
713751231
7995340
2522245
711892408
6418582
6419170
711892430
707836048
711977212
5050651
6435822
700210037
8565346
718969982
8794432
711892440
712309162
8474062
700121497
707235959
8584910
2664657
9489770
